order_id,n_picks,touched_at_min,touched_at_max
466,45,2019-11-11 17:23:36,2019-11-11 18:01:56
467,33,2019-11-11 14:53:02,2019-11-11 15:24:08
468,24,2019-11-11 11:08:07,2019-11-11 12:02:01
469,17,2019-11-11 10:24:43,2019-11-11 10:42:38
470,13,2019-11-11 13:07:33,2019-11-11 13:15:16
471,26,2019-11-11 09:34:54,2019-11-11 10:20:58
472,92,2019-11-11 08:01:03,2019-11-11 09:13:44
473,8,2019-11-11 18:48:08,2019-11-11 18:59:48
474,35,2019-11-11 14:13:55,2019-11-11 15:03:02
475,29,2019-11-12 18:05:19,2019-11-12 18:33:42
476,30,2019-11-11 16:14:14,2019-11-11 16:45:20
477,48,2019-11-11 09:43:25,2019-11-11 10:12:58
478,38,2019-11-11 12:53:53,2019-11-11 13:12:15
479,38,2019-11-11 10:16:40,2019-11-11 11:03:31
480,19,2019-11-11 18:50:42,2019-11-11 19:08:20
481,31,2019-11-11 12:15:34,2019-11-11 13:15:00
482,28,2019-11-11 08:21:28,2019-11-11 09:00:55
483,12,2019-11-11 10:20:38,2019-11-11 10:41:43
484,14,2019-11-11 20:32:52,2019-11-11 20:42:17
485,45,2019-11-11 14:01:10,2019-11-11 14:42:29
486,57,2019-11-11 10:33:22,2019-11-11 11:11:21
487,8,2019-11-11 14:07:50,2019-11-11 14:25:41
488,17,2019-11-11 11:33:30,2019-11-11 11:48:55
489,60,2019-11-11 09:47:55,2019-11-11 10:42:36
490,25,2019-11-11 17:48:34,2019-11-11 18:11:44
491,27,2019-11-11 13:02:55,2019-11-11 13:17:24
492,37,2019-11-11 10:49:44,2019-11-11 11:49:59
493,37,2019-11-11 08:33:05,2019-11-11 09:04:41
494,17,2019-11-11 08:27:45,2019-11-11 08:42:30
495,13,2019-11-11 08:02:12,2019-11-11 08:43:31
496,23,2019-11-11 10:23:41,2019-11-11 10:42:06
497,34,2019-11-11 16:38:19,2019-11-11 17:24:18
498,22,2019-11-13 19:05:38,2019-11-13 19:36:12
499,20,2019-11-11 10:37:02,2019-11-11 10:53:47
500,19,2019-11-11 15:04:12,2019-11-11 15:16:50
501,15,2019-11-11 15:26:10,2019-11-11 16:04:47
502,31,2019-11-11 16:03:00,2019-11-11 16:41:27
503,6,2019-11-11 20:38:20,2019-11-11 20:41:41
504,29,2019-11-11 12:13:25,2019-11-11 12:56:05
505,23,2019-11-11 15:06:29,2019-11-11 15:58:20
506,9,2019-11-11 16:55:15,2019-11-11 17:05:51
507,30,2019-11-11 10:32:55,2019-11-11 11:02:21
508,42,2019-11-12 19:58:43,2019-11-12 20:28:01
509,7,2019-11-11 12:29:33,2019-11-11 12:37:32
510,27,2019-11-11 19:58:15,2019-11-11 20:29:03
511,14,2019-11-11 08:33:11,2019-11-11 08:54:06
512,21,2019-11-12 10:29:23,2019-11-12 11:03:01
513,29,2019-11-11 09:26:34,2019-11-11 10:16:27
514,10,2019-11-12 14:06:42,2019-11-12 14:15:45
515,24,2019-11-11 19:35:40,2019-11-11 20:26:53
516,49,2019-11-11 16:36:35,2019-11-11 16:57:08
517,16,2019-11-11 09:27:34,2019-11-11 09:44:44
518,24,2019-11-11 13:16:44,2019-11-11 13:45:26
519,12,2019-11-11 18:13:52,2019-11-11 18:24:08
520,11,2019-11-11 13:02:08,2019-11-11 13:19:48
521,5,2019-11-11 09:41:26,2019-11-11 11:52:01
522,48,2019-11-11 19:07:04,2019-11-11 20:23:22
523,41,2019-11-11 18:52:57,2019-11-11 19:26:00
524,21,2019-11-11 18:11:24,2019-11-11 18:27:04
525,36,2019-11-11 19:56:10,2019-11-11 20:16:27
526,27,2019-11-11 12:46:29,2019-11-11 13:19:29
527,31,2019-11-11 11:41:21,2019-11-11 12:19:04
528,6,2019-11-11 09:23:44,2019-11-11 09:30:04
529,32,2019-11-11 14:58:58,2019-11-11 15:46:34
530,114,2019-11-11 08:30:21,2019-11-11 09:35:33
531,40,2019-11-11 12:57:58,2019-11-11 13:35:38
532,31,2019-11-11 17:07:15,2019-11-11 17:25:12
533,62,2019-11-11 10:20:23,2019-11-11 11:34:22
534,13,2019-11-11 11:04:52,2019-11-11 11:18:36
535,51,2019-11-11 17:43:45,2019-11-11 18:25:06
536,2,2019-11-11 14:35:24,2019-11-11 14:39:04
537,32,2019-11-11 08:05:14,2019-11-11 08:28:48
538,50,2019-11-11 08:08:00,2019-11-11 08:47:48
539,38,2019-11-11 11:50:27,2019-11-11 12:19:34
540,95,2019-11-11 08:03:02,2019-11-11 09:59:53
541,39,2019-11-11 19:00:16,2019-11-11 19:28:18
542,27,2019-11-12 11:06:07,2019-11-12 11:28:04
543,21,2019-11-11 08:52:31,2019-11-11 08:58:20
544,4,2019-11-11 16:36:37,2019-11-11 16:44:26
545,32,2019-11-11 15:54:39,2019-11-11 16:43:31
546,21,2019-11-11 14:48:56,2019-11-11 15:07:00
547,30,2019-11-11 08:41:04,2019-11-11 09:35:18
548,61,2019-11-11 16:22:46,2019-11-11 17:37:03
549,20,2019-11-12 11:19:17,2019-11-12 11:52:37
550,20,2019-11-11 08:55:21,2019-11-11 09:14:50
551,17,2019-11-12 17:07:13,2019-11-12 17:35:18
552,44,2019-11-12 12:47:21,2019-11-12 13:39:05
553,42,2019-11-11 14:27:24,2019-11-11 15:06:42
554,32,2019-11-11 14:54:01,2019-11-11 15:14:48
555,8,2019-11-11 08:24:08,2019-11-11 08:33:11
556,35,2019-11-11 12:14:46,2019-11-11 12:56:19
557,42,2019-11-11 13:58:16,2019-11-11 14:46:51
558,4,2019-11-11 08:53:54,2019-11-11 09:05:06
559,25,2019-11-11 18:46:29,2019-11-11 19:05:57
560,14,2019-11-12 19:55:13,2019-11-12 20:01:41
561,33,2019-11-11 09:31:34,2019-11-11 10:16:46
562,7,2019-11-11 11:25:44,2019-11-11 11:30:24
563,40,2019-11-11 14:43:19,2019-11-11 15:27:00
564,28,2019-11-11 08:45:46,2019-11-11 09:38:21
565,20,2019-11-11 09:26:15,2019-11-11 09:39:51
566,26,2019-11-12 14:43:36,2019-11-12 15:28:35
567,49,2019-11-11 14:29:12,2019-11-11 15:02:50
568,12,2019-11-12 19:21:41,2019-11-12 19:29:20
569,18,2019-11-11 08:06:47,2019-11-11 08:35:12
570,21,2019-11-11 09:12:33,2019-11-11 09:41:37
571,13,2019-11-11 10:14:08,2019-11-11 10:21:57
572,37,2019-11-11 12:49:54,2019-11-11 13:20:10
573,19,2019-11-11 15:31:34,2019-11-11 15:42:58
574,19,2019-11-12 18:19:47,2019-11-12 18:35:01
575,20,2019-11-11 20:47:23,2019-11-11 21:03:34
576,32,2019-11-11 10:23:20,2019-11-11 11:00:12
577,64,2019-11-11 14:07:06,2019-11-11 14:42:32
578,73,2019-11-11 09:29:17,2019-11-11 10:30:57
579,9,2019-11-11 08:59:21,2019-11-11 09:24:54
580,45,2019-11-12 08:02:56,2019-11-12 08:54:32
581,36,2019-11-11 08:36:24,2019-11-11 09:24:45
582,21,2019-11-11 08:18:30,2019-11-11 08:31:32
583,45,2019-11-11 14:54:45,2019-11-11 15:40:04
584,26,2019-11-11 14:18:43,2019-11-11 14:41:11
585,19,2019-11-11 20:15:49,2019-11-11 20:43:31
586,40,2019-11-11 19:08:09,2019-11-11 19:38:49
587,22,2019-11-11 11:35:21,2019-11-11 11:51:54
588,13,2019-11-11 16:33:21,2019-11-11 16:47:32
589,42,2019-11-11 10:21:58,2019-11-11 11:12:09
590,26,2019-11-11 10:24:41,2019-11-11 11:27:53
591,36,2019-11-11 11:36:53,2019-11-11 12:15:57
592,41,2019-11-11 19:10:50,2019-11-11 19:53:01
593,16,2019-11-11 13:42:05,2019-11-11 14:07:54
594,38,2019-11-11 19:17:36,2019-11-11 19:39:16
595,18,2019-11-11 10:22:39,2019-11-11 10:39:34
596,23,2019-11-11 14:07:07,2019-11-11 14:53:18
597,10,2019-11-11 08:34:23,2019-11-11 08:43:20
598,38,2019-11-11 12:31:47,2019-11-11 13:05:35
599,23,2019-11-11 14:39:47,2019-11-11 15:14:55
600,22,2019-11-11 10:34:12,2019-11-11 11:11:12
601,19,2019-11-11 09:59:24,2019-11-11 10:09:19
602,9,2019-11-11 11:32:55,2019-11-11 11:53:58
603,8,2019-11-11 16:10:36,2019-11-11 16:24:33
604,20,2019-11-13 09:50:58,2019-11-13 10:10:03
605,53,2019-11-11 10:40:23,2019-11-11 11:41:59
606,34,2019-11-11 19:18:28,2019-11-11 19:46:16
607,40,2019-11-11 16:26:26,2019-11-11 16:48:49
608,16,2019-11-11 16:27:42,2019-11-11 17:53:56
609,22,2019-11-11 10:10:55,2019-11-11 10:23:15
610,19,2019-11-11 13:16:30,2019-11-11 13:22:47
611,9,2019-11-11 16:05:49,2019-11-11 16:09:23
612,22,2019-11-11 11:06:52,2019-11-11 11:25:54
613,27,2019-11-11 16:00:08,2019-11-11 16:29:12
614,50,2019-11-11 11:53:45,2019-11-11 12:40:15
615,41,2019-11-11 11:56:11,2019-11-11 12:17:39
616,12,2019-11-11 13:46:59,2019-11-11 13:55:27
617,38,2019-11-11 16:55:57,2019-11-11 17:43:24
618,2,2019-11-11 08:15:21,2019-11-11 08:16:25
619,29,2019-11-11 15:38:35,2019-11-11 16:17:50
620,36,2019-11-11 11:23:55,2019-11-11 11:56:57
621,2,2019-11-11 14:26:18,2019-11-11 14:28:16
622,25,2019-11-11 10:33:31,2019-11-11 11:07:26
623,52,2019-11-11 09:27:24,2019-11-11 10:25:34
624,6,2019-11-11 08:50:53,2019-11-11 08:53:50
625,28,2019-11-11 18:58:52,2019-11-11 19:18:59
626,20,2019-11-11 10:17:01,2019-11-11 10:42:29
627,21,2019-11-11 14:36:30,2019-11-11 15:00:12
628,39,2019-11-11 11:01:31,2019-11-11 11:33:10
629,17,2019-11-11 11:24:01,2019-11-11 11:39:38
630,34,2019-11-11 12:51:27,2019-11-11 13:54:34
631,2,2019-11-12 10:19:56,2019-11-12 10:24:06
632,2,2019-11-14 10:24:01,2019-11-14 10:24:11
633,17,2019-11-11 17:26:07,2019-11-11 17:52:51
634,17,2019-11-12 14:50:34,2019-11-12 15:06:01
635,17,2019-11-11 10:39:00,2019-11-11 11:22:16
636,29,2019-11-11 14:21:02,2019-11-11 14:46:26
637,27,2019-11-11 11:55:21,2019-11-11 12:16:33
638,19,2019-11-11 09:30:09,2019-11-11 10:10:57
639,2,2019-11-16 10:19:21,2019-11-16 10:28:18
640,39,2019-11-11 12:11:11,2019-11-11 12:48:27
641,19,2019-11-11 13:32:37,2019-11-11 13:52:56
642,21,2019-11-12 08:54:41,2019-11-12 09:22:57
643,24,2019-11-11 17:28:26,2019-11-11 17:50:23
644,31,2019-11-11 09:01:23,2019-11-11 09:56:02
645,42,2019-11-11 17:25:48,2019-11-11 17:52:20
646,16,2019-11-11 16:51:33,2019-11-11 17:06:20
647,18,2019-11-11 09:42:15,2019-11-11 10:00:53
648,38,2019-11-11 10:15:30,2019-11-11 10:41:16
649,19,2019-11-11 14:09:18,2019-11-11 14:20:23
650,57,2019-11-11 19:58:55,2019-11-11 20:30:34
651,26,2019-11-12 19:37:16,2019-11-12 20:08:34
652,32,2019-11-11 11:50:41,2019-11-11 12:29:33
653,43,2019-11-11 19:03:39,2019-11-11 19:33:04
654,22,2019-11-11 12:22:27,2019-11-11 12:45:28
655,5,2019-11-11 09:36:27,2019-11-11 09:50:59
656,45,2019-11-11 18:09:32,2019-11-11 18:43:41
657,13,2019-11-11 08:52:38,2019-11-11 09:06:21
658,26,2019-11-11 11:15:10,2019-11-11 11:34:08
659,47,2019-11-11 09:33:17,2019-11-11 10:40:31
660,36,2019-11-11 08:43:53,2019-11-11 09:11:31
661,23,2019-11-11 15:44:49,2019-11-11 16:28:43
662,27,2019-11-12 16:41:39,2019-11-12 17:01:45
663,25,2019-11-11 17:06:32,2019-11-11 17:31:23
664,20,2019-11-12 15:02:52,2019-11-12 15:30:29
665,40,2019-11-11 10:13:24,2019-11-11 11:01:39
666,26,2019-11-11 08:59:28,2019-11-11 09:19:40
667,19,2019-11-11 08:54:57,2019-11-11 09:13:25
668,37,2019-11-11 13:34:59,2019-11-11 14:11:39
669,8,2019-11-11 11:07:44,2019-11-11 12:10:29
670,45,2019-11-11 19:28:28,2019-11-11 20:12:31
671,45,2019-11-11 18:51:25,2019-11-11 19:12:31
672,12,2019-11-11 19:10:06,2019-11-11 19:41:08
673,6,2019-11-11 09:05:21,2019-11-11 09:20:46
674,11,2019-11-11 17:04:58,2019-11-11 17:11:49
675,30,2019-11-11 11:27:48,2019-11-11 11:50:49
676,15,2019-11-11 13:25:44,2019-11-11 13:40:20
677,14,2019-11-11 10:20:36,2019-11-11 10:30:34
678,14,2019-11-11 09:20:46,2019-11-11 09:37:11
679,60,2019-11-11 11:21:41,2019-11-11 12:04:21
680,14,2019-11-11 17:56:49,2019-11-11 18:21:32
681,39,2019-11-12 10:52:33,2019-11-12 12:00:50
682,31,2019-11-11 10:09:18,2019-11-11 10:35:05
683,24,2019-11-11 09:40:51,2019-11-11 10:58:54
684,34,2019-11-11 13:54:18,2019-11-11 14:13:45
685,33,2019-11-11 11:41:44,2019-11-11 12:19:17
686,40,2019-11-11 10:44:59,2019-11-11 11:25:14
687,97,2019-11-11 18:37:26,2019-11-11 19:36:34
688,41,2019-11-11 10:23:27,2019-11-11 10:46:32
689,8,2019-11-11 18:58:36,2019-11-11 19:12:10
690,26,2019-11-11 08:46:31,2019-11-11 09:44:56
691,35,2019-11-11 10:19:47,2019-11-11 10:48:52
692,37,2019-11-11 11:45:45,2019-11-11 12:18:34
693,68,2019-11-11 17:20:09,2019-11-11 18:11:00
694,16,2019-11-11 18:49:34,2019-11-11 18:59:47
695,50,2019-11-12 13:46:34,2019-11-12 14:29:08
696,45,2019-11-12 18:30:50,2019-11-12 18:53:21
697,11,2019-11-11 08:33:35,2019-11-11 08:41:54
698,43,2019-11-11 20:00:27,2019-11-11 20:29:52
699,22,2019-11-11 12:29:51,2019-11-11 13:24:45
700,48,2019-11-11 10:50:34,2019-11-11 11:21:28
701,22,2019-11-11 09:36:46,2019-11-11 10:11:03
702,4,2019-11-11 08:31:01,2019-11-11 08:34:28
703,4,2019-11-11 11:05:46,2019-11-11 11:12:39
704,5,2019-11-11 11:46:23,2019-11-11 11:48:48
705,2,2019-11-13 19:55:14,2019-11-13 19:55:31
706,16,2019-11-13 15:04:10,2019-11-13 15:18:02
707,18,2019-11-11 12:03:02,2019-11-11 12:25:59
708,28,2019-11-11 15:41:56,2019-11-11 15:54:25
709,19,2019-11-11 17:59:48,2019-11-11 18:34:50
710,15,2019-11-11 08:16:06,2019-11-11 08:27:53
711,28,2019-11-11 08:36:20,2019-11-11 09:39:16
712,21,2019-11-11 10:05:02,2019-11-11 10:28:24
713,24,2019-11-12 19:06:35,2019-11-12 19:35:41
714,16,2019-11-11 09:48:58,2019-11-11 10:05:59
715,36,2019-11-11 14:51:09,2019-11-11 15:38:42
716,38,2019-11-13 09:09:45,2019-11-13 10:21:50
717,97,2019-11-11 09:25:41,2019-11-11 10:31:53
718,49,2019-11-12 17:37:26,2019-11-12 18:17:56
719,10,2019-11-11 13:08:36,2019-11-11 13:17:57
720,34,2019-11-11 10:56:40,2019-11-11 11:34:24
721,60,2019-11-11 14:41:17,2019-11-11 15:33:37
722,26,2019-11-11 10:09:44,2019-11-11 10:24:07
723,30,2019-11-11 09:29:53,2019-11-11 10:19:08
724,15,2019-11-11 10:20:29,2019-11-11 10:32:08
725,12,2019-11-11 18:46:53,2019-11-11 19:16:55
726,46,2019-11-11 09:52:10,2019-11-11 10:20:05
727,33,2019-11-11 08:32:47,2019-11-11 09:08:26
728,60,2019-11-11 18:26:57,2019-11-11 20:05:36
729,11,2019-11-11 10:50:17,2019-11-11 10:57:29
730,12,2019-11-11 11:06:05,2019-11-11 11:21:28
731,34,2019-11-11 09:11:50,2019-11-11 09:38:02
732,11,2019-11-11 11:57:20,2019-11-11 12:09:11
733,23,2019-11-11 12:08:34,2019-11-11 12:48:30
734,21,2019-11-14 09:39:35,2019-11-14 09:57:19
735,46,2019-11-11 08:42:45,2019-11-11 09:18:13
736,49,2019-11-11 13:54:29,2019-11-11 14:51:09
737,34,2019-11-13 09:52:18,2019-11-13 10:28:29
738,26,2019-11-11 10:06:03,2019-11-11 10:35:22
739,29,2019-11-11 09:02:17,2019-11-11 09:27:05
740,40,2019-11-11 15:05:16,2019-11-11 15:42:26
741,17,2019-11-11 10:29:48,2019-11-11 10:53:46
742,22,2019-11-11 09:51:11,2019-11-11 10:06:32
743,28,2019-11-11 15:39:44,2019-11-11 16:10:54
744,18,2019-11-11 11:13:18,2019-11-11 11:33:45
745,11,2019-11-11 18:16:17,2019-11-11 18:25:35
746,54,2019-11-11 12:55:06,2019-11-11 13:26:47
747,41,2019-11-11 11:39:27,2019-11-11 12:22:09
748,8,2019-11-11 15:07:16,2019-11-11 15:14:43
749,53,2019-11-11 11:06:13,2019-11-11 12:00:28
750,33,2019-11-11 17:27:49,2019-11-11 17:49:03
751,29,2019-11-11 11:42:29,2019-11-11 12:31:24
752,48,2019-11-11 08:31:36,2019-11-11 09:06:03
753,21,2019-11-11 10:28:29,2019-11-11 10:57:07
754,9,2019-11-11 16:34:29,2019-11-11 16:39:56
755,33,2019-11-11 18:33:13,2019-11-11 19:08:35
756,23,2019-11-11 17:43:34,2019-11-11 18:07:39
757,22,2019-11-12 19:07:37,2019-11-12 19:29:01
758,33,2019-11-11 17:35:02,2019-11-11 18:08:10
759,22,2019-11-11 12:10:16,2019-11-11 12:23:17
760,29,2019-11-11 20:03:46,2019-11-11 20:39:57
761,10,2019-11-11 12:02:02,2019-11-11 12:11:35
762,12,2019-11-11 10:08:47,2019-11-11 10:24:27
763,28,2019-11-11 11:25:34,2019-11-11 12:03:30
764,67,2019-11-11 10:58:33,2019-11-11 12:31:59
765,40,2019-11-11 08:47:23,2019-11-11 09:45:49
766,48,2019-11-11 08:51:10,2019-11-11 10:13:20
767,38,2019-11-11 11:35:00,2019-11-11 12:05:39
768,31,2019-11-11 14:42:45,2019-11-11 15:17:44
769,10,2019-11-11 09:32:54,2019-11-11 09:44:56
770,63,2019-11-11 13:33:09,2019-11-11 14:19:47
771,25,2019-11-11 09:07:48,2019-11-11 09:36:23
772,16,2019-11-11 09:17:40,2019-11-11 09:32:41
773,29,2019-11-11 16:04:46,2019-11-11 16:24:53
774,23,2019-11-11 17:33:34,2019-11-11 17:56:28
775,11,2019-11-11 08:18:35,2019-11-11 08:35:35
776,30,2019-11-11 10:54:43,2019-11-11 11:53:50
777,15,2019-11-11 16:10:42,2019-11-11 16:43:42
778,41,2019-11-14 16:33:23,2019-11-14 17:34:49
779,20,2019-11-11 13:41:00,2019-11-11 14:24:01
780,19,2019-11-13 18:51:40,2019-11-13 19:12:57
781,31,2019-11-11 10:31:18,2019-11-11 10:47:16
782,48,2019-11-11 13:14:34,2019-11-11 13:56:46
783,14,2019-11-11 15:20:49,2019-11-11 15:42:30
784,33,2019-11-11 18:16:31,2019-11-11 18:49:39
785,62,2019-11-11 10:31:26,2019-11-11 11:22:00
786,26,2019-11-11 20:15:33,2019-11-11 20:33:59
787,27,2019-11-11 09:25:19,2019-11-11 12:14:34
788,20,2019-11-11 11:08:35,2019-11-11 11:55:52
789,22,2019-11-11 16:32:30,2019-11-11 16:51:58
790,41,2019-11-11 11:38:15,2019-11-11 12:03:11
791,12,2019-11-12 10:09:07,2019-11-12 10:26:59
792,33,2019-11-11 11:11:34,2019-11-11 11:35:24
793,41,2019-11-11 09:23:20,2019-11-11 10:08:24
794,29,2019-11-11 18:25:26,2019-11-11 18:41:53
795,27,2019-11-11 10:03:19,2019-11-11 10:39:27
796,32,2019-11-11 11:26:39,2019-11-11 11:59:36
797,57,2019-11-11 13:28:22,2019-11-11 14:52:52
798,42,2019-11-11 09:14:24,2019-11-11 10:13:03
799,13,2019-11-11 15:22:57,2019-11-11 15:45:38
800,28,2019-11-11 10:20:21,2019-11-11 11:30:32
801,10,2019-11-12 09:20:29,2019-11-12 09:26:50
802,13,2019-11-11 16:56:48,2019-11-11 17:04:39
803,18,2019-11-12 19:04:29,2019-11-12 19:24:02
804,19,2019-11-11 12:37:25,2019-11-11 12:57:20
805,28,2019-11-11 15:47:41,2019-11-11 16:10:58
806,53,2019-11-11 10:31:56,2019-11-11 11:11:25
807,24,2019-11-11 11:15:27,2019-11-11 11:35:41
808,30,2019-11-11 16:36:43,2019-11-11 16:50:09
809,20,2019-11-11 15:24:27,2019-11-11 15:42:08
810,14,2019-11-11 13:09:52,2019-11-11 13:36:23
811,32,2019-11-12 16:28:20,2019-11-12 16:54:48
812,22,2019-11-11 13:38:22,2019-11-11 14:31:47
813,38,2019-11-11 11:16:59,2019-11-11 11:59:39
814,25,2019-11-12 15:23:55,2019-11-12 15:42:17
815,14,2019-11-11 17:18:43,2019-11-11 17:31:13
816,30,2019-11-11 10:52:53,2019-11-11 11:58:40
817,13,2019-11-11 09:06:00,2019-11-11 09:17:22
818,35,2019-11-11 12:57:06,2019-11-11 13:40:26
819,28,2019-11-11 10:11:56,2019-11-11 10:42:44
820,40,2019-11-11 08:33:51,2019-11-11 09:22:15
821,27,2019-11-11 13:42:03,2019-11-11 14:09:11
822,21,2019-11-11 09:13:11,2019-11-11 09:39:06
823,73,2019-11-11 17:39:40,2019-11-11 18:35:32
824,106,2019-11-13 16:19:36,2019-11-13 18:19:59
825,55,2019-11-11 13:53:22,2019-11-11 14:30:28
826,22,2019-11-11 13:41:37,2019-11-11 13:58:29
827,33,2019-11-11 09:08:51,2019-11-11 09:34:58
828,24,2019-11-11 11:25:14,2019-11-11 12:02:30
829,36,2019-11-13 17:26:41,2019-11-13 18:14:32
830,42,2019-11-11 10:34:53,2019-11-11 11:29:49
831,36,2019-11-11 10:20:17,2019-11-11 11:12:13
832,22,2019-11-11 09:12:02,2019-11-11 09:29:21
833,26,2019-11-11 12:44:46,2019-11-11 12:56:38
834,20,2019-11-11 16:42:51,2019-11-11 17:20:18
835,10,2019-11-11 16:50:03,2019-11-11 17:06:05
836,79,2019-11-11 08:28:27,2019-11-11 09:42:14
837,15,2019-11-11 08:48:40,2019-11-11 09:04:16
838,33,2019-11-11 10:53:50,2019-11-11 11:39:21
839,81,2019-11-11 11:14:17,2019-11-11 12:05:14
840,53,2019-11-11 11:08:51,2019-11-11 11:54:43
841,36,2019-11-11 19:13:06,2019-11-11 19:47:53
842,45,2019-11-12 13:26:56,2019-11-12 14:16:40
843,26,2019-11-11 17:50:41,2019-11-11 18:16:24
844,29,2019-11-11 11:52:00,2019-11-11 12:25:42
845,33,2019-11-11 14:58:48,2019-11-11 15:27:08
846,60,2019-11-11 11:05:32,2019-11-11 11:56:38
847,19,2019-11-11 19:49:06,2019-11-11 20:54:02
848,14,2019-11-11 09:33:34,2019-11-11 09:56:49
849,40,2019-11-11 14:18:05,2019-11-11 14:48:56
850,72,2019-11-11 08:04:24,2019-11-11 09:08:54
851,31,2019-11-11 11:16:17,2019-11-11 11:41:16
852,42,2019-11-12 17:07:17,2019-11-12 18:19:49
853,11,2019-11-11 09:56:46,2019-11-11 10:08:26
854,22,2019-11-11 18:51:55,2019-11-11 19:19:00
855,22,2019-11-11 11:19:13,2019-11-11 11:27:41
856,9,2019-11-11 11:18:56,2019-11-11 11:29:09
857,26,2019-11-11 13:28:59,2019-11-11 14:10:42
858,30,2019-11-13 18:57:17,2019-11-13 19:15:11
859,37,2019-11-11 10:20:07,2019-11-11 10:47:15
860,60,2019-11-12 20:38:20,2019-11-12 21:08:16
861,18,2019-11-11 13:33:51,2019-11-11 13:55:33
862,27,2019-11-11 08:59:22,2019-11-11 09:25:00
863,22,2019-11-11 13:47:06,2019-11-11 14:26:41
864,28,2019-11-11 11:35:54,2019-11-11 12:22:21
865,18,2019-11-11 11:41:43,2019-11-11 12:06:16
866,32,2019-11-11 19:20:36,2019-11-11 19:54:42
867,29,2019-11-11 10:42:40,2019-11-11 11:33:19
868,22,2019-11-11 11:44:29,2019-11-11 12:11:11
869,20,2019-11-11 14:22:37,2019-11-11 14:45:48
870,15,2019-11-11 09:34:56,2019-11-11 09:58:05
871,51,2019-11-11 13:10:16,2019-11-11 14:23:22
872,27,2019-11-11 18:07:27,2019-11-11 18:31:53
873,132,2019-11-11 12:24:16,2019-11-11 13:38:31
874,56,2019-11-11 15:48:06,2019-11-11 16:43:55
875,80,2019-11-12 17:35:02,2019-11-12 18:12:45
876,19,2019-11-11 17:21:02,2019-11-11 18:07:43
877,29,2019-11-11 18:33:52,2019-11-11 19:07:28
878,31,2019-11-11 10:56:33,2019-11-11 11:21:03
879,8,2019-11-11 18:17:00,2019-11-11 18:26:49
880,47,2019-11-12 12:44:19,2019-11-12 13:29:42
881,120,2019-11-11 15:32:38,2019-11-11 16:39:31
882,30,2019-11-11 10:55:01,2019-11-11 11:27:53
883,14,2019-11-11 17:24:13,2019-11-11 17:45:18
884,17,2019-11-11 14:00:44,2019-11-11 14:25:14
885,13,2019-11-11 11:55:42,2019-11-11 12:23:03
886,22,2019-11-11 09:05:51,2019-11-11 09:28:52
887,19,2019-11-11 14:18:14,2019-11-11 14:34:58
888,77,2019-11-11 16:13:35,2019-11-11 17:47:06
889,35,2019-11-11 12:02:09,2019-11-11 12:19:47
890,73,2019-11-12 16:09:39,2019-11-12 17:09:46
891,43,2019-11-11 10:10:28,2019-11-11 11:16:49
892,5,2019-11-11 08:23:16,2019-11-11 08:27:09
893,25,2019-11-11 19:02:27,2019-11-11 19:35:54
894,3,2019-11-12 16:42:28,2019-11-12 16:45:16
895,5,2019-11-11 09:15:53,2019-11-11 09:22:15
896,54,2019-11-11 15:47:15,2019-11-11 16:31:50
897,14,2019-11-11 11:20:43,2019-11-11 11:32:48
898,30,2019-11-11 09:26:05,2019-11-11 10:00:17
899,46,2019-11-11 10:51:44,2019-11-11 11:03:15
900,51,2019-11-11 10:27:57,2019-11-11 11:37:19
901,35,2019-11-11 11:25:28,2019-11-11 11:45:55
902,27,2019-11-11 10:28:04,2019-11-11 10:50:00
903,28,2019-11-11 08:43:46,2019-11-11 09:22:50
904,38,2019-11-11 11:04:04,2019-11-11 11:44:01
905,46,2019-11-11 13:50:19,2019-11-11 14:34:56
906,21,2019-11-11 15:07:22,2019-11-11 15:41:38
907,38,2019-11-11 08:37:19,2019-11-11 09:10:13
908,21,2019-11-11 14:11:29,2019-11-11 14:54:32
909,34,2019-11-11 09:25:34,2019-11-11 10:28:18
910,41,2019-11-11 11:47:24,2019-11-11 12:30:43
911,14,2019-11-11 12:35:02,2019-11-11 12:45:03
912,22,2019-11-11 11:16:14,2019-11-11 11:43:45
913,18,2019-11-11 11:18:12,2019-11-11 11:40:35
914,24,2019-11-11 09:09:26,2019-11-11 09:48:03
915,60,2019-11-11 15:37:11,2019-11-11 17:16:59
916,53,2019-11-12 12:56:25,2019-11-12 13:38:17
917,30,2019-11-11 14:35:00,2019-11-11 14:53:02
918,26,2019-11-11 14:09:27,2019-11-11 14:31:05
919,25,2019-11-11 10:03:17,2019-11-11 10:26:17
920,7,2019-11-11 16:27:32,2019-11-11 16:35:13
921,3,2019-11-11 09:17:35,2019-11-11 09:18:12
922,66,2019-11-11 12:21:54,2019-11-11 13:12:20
923,15,2019-11-11 16:41:21,2019-11-11 16:50:57
924,18,2019-11-11 11:08:24,2019-11-11 11:21:50
925,15,2019-11-11 16:06:41,2019-11-11 16:42:23
926,20,2019-11-11 15:26:54,2019-11-11 15:35:03
927,13,2019-11-11 15:02:28,2019-11-11 15:16:51
928,23,2019-11-11 12:25:18,2019-11-11 12:55:33
929,11,2019-11-11 11:02:57,2019-11-11 11:13:09
930,19,2019-11-11 11:10:29,2019-11-11 11:32:02
